,density,mean_temperature,particle_size,ignition,wind_speed,heater_lead_angle,heater_count,heater_spacing,upstream_hot,downstream_hot,diffusivity,CELL,HCELL,LIGC,LIGH,LIGO,CTANN,TRIL
70,61.05263157894737,675.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
71,56.8421052631579,675.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
72,61.05263157894737,700.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
73,58.94736842105263,700.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
74,58.94736842105263,700.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
75,61.05263157894737,700.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
76,61.05263157894737,700.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
77,56.8421052631579,725.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
78,57.89473684210526,725.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
79,57.89473684210526,725.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
80,60.0,725.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
81,60.0,725.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
82,55.78947368421053,758.0180730369275,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
83,60.0,761.6640235706514,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
84,57.89473684210526,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
85,56.8421052631579,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
86,58.94736842105263,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
87,62.10526315789474,807.2785577539975,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
